EVENT,DATE,BOUT,FIGHTER_A,FIGHTER_B,WINNER,OUTCOME,WEIGHTCLASS,METHOD,ROUND,TIME,FIGHT_URL
UFC on FUEL TV: Sanchez vs Ellenberger,"February 15, 2012",Ivan Menjivar vs. John Albert,Ivan Menjivar,John Albert,Ivan Menjivar,W/L,Bantamweight,,1,3:45,http://www.ufcstats.com/fight-details/74e92a66b29674a9
UFC on FUEL TV: Sanchez vs Ellenberger,"February 15, 2012",Jonathan Brookins vs. Vagner Rocha,Jonathan Brookins,Vagner Rocha,Jonathan Brookins,W/L,Featherweight,,1,1:32,http://www.ufcstats.com/fight-details/2341651d1043e2c0
UFC on FUEL TV: Sanchez vs Ellenberger,"February 15, 2012",Justin Salas vs. Anton Kuivanen,Justin Salas,Anton Kuivanen,Justin Salas,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/adb35d212e716b8a
UFC on FUEL TV: Sanchez vs Ellenberger,"February 15, 2012",Tim Means vs. Bernardo Magalhaes,Tim Means,Bernardo Magalhaes,Tim Means,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/638a999dab6fe310
UFC 143: Diaz vs Condit,"February 04, 2012",Carlos Condit vs. Nick Diaz,Carlos Condit,Nick Diaz,Carlos Condit,W/L,Welterweight,,5,5:00,http://www.ufcstats.com/fight-details/09a2909e1848be52
UFC 143: Diaz vs Condit,"February 04, 2012",Fabricio Werdum vs. Roy Nelson,Fabricio Werdum,Roy Nelson,Fabricio Werdum,W/L,Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/6bde0b88f21304d4
UFC 143: Diaz vs Condit,"February 04, 2012",Josh Koscheck vs. Mike Pierce,Josh Koscheck,Mike Pierce,Josh Koscheck,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/cee1fb8ac703f34f
UFC 143: Diaz vs Condit,"February 04, 2012",Renan Barao vs. Scott Jorgensen,Renan Barao,Scott Jorgensen,Renan Barao,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/6fbe7dffff5f5f1e
UFC 143: Diaz vs Condit,"February 04, 2012",Ed Herman vs. Clifford Starks,Ed Herman,Clifford Starks,Ed Herman,W/L,Middleweight,,2,1:43,http://www.ufcstats.com/fight-details/7e57d7848f9faacf
UFC 143: Diaz vs Condit,"February 04, 2012",Dustin Poirier vs. Max Holloway,Dustin Poirier,Max Holloway,Dustin Poirier,W/L,Featherweight,,1,3:23,http://www.ufcstats.com/fight-details/099a2db0470d456b
UFC 143: Diaz vs Condit,"February 04, 2012",Edwin Figueroa vs. Alex Caceres,Edwin Figueroa,Alex Caceres,Edwin Figueroa,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/d019250cc6d93527
UFC 143: Diaz vs Condit,"February 04, 2012",Matt Brown vs. Chris Cope,Matt Brown,Chris Cope,Matt Brown,W/L,Welterweight,,2,1:19,http://www.ufcstats.com/fight-details/bd340a13bc3df8a1
UFC 143: Diaz vs Condit,"February 04, 2012",Matthew Riddle vs. Henry Martinez,Matthew Riddle,Henry Martinez,Matthew Riddle,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/6ecc59654c2f519f
UFC 143: Diaz vs Condit,"February 04, 2012",Rafael Natal vs. Michael Kuiper,Rafael Natal,Michael Kuiper,Rafael Natal,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/5510b86a35c5614b
UFC 143: Diaz vs Condit,"February 04, 2012",Stephen Thompson vs. Dan Stittgen,Stephen Thompson,Dan Stittgen,Stephen Thompson,W/L,Welterweight,,1,4:13,http://www.ufcstats.com/fight-details/40c080d0f86f1f1f
UFC on FOX: Evans vs Davis,"January 28, 2012",Rashad Evans vs. Phil Davis,Rashad Evans,Phil Davis,Rashad Evans,W/L,Light Heavyweight,,5,5:00,http://www.ufcstats.com/fight-details/e0df5f84686586a1
UFC on FOX: Evans vs Davis,"January 28, 2012",Chael Sonnen vs. Michael Bisping,Chael Sonnen,Michael Bisping,Chael Sonnen,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/81c5c897717a1ef6
UFC on FOX: Evans vs Davis,"January 28, 2012",Chris Weidman vs. Demian Maia,Chris Weidman,Demian Maia,Chris Weidman,W/L,Middleweight,,3,5:00,http://www.ufcstats.com/fight-details/ba75be28158d424c
UFC on FOX: Evans vs Davis,"January 28, 2012",Evan Dunham vs. Nik Lentz,Evan Dunham,Nik Lentz,Evan Dunham,W/L,Lightweight,KO/TKO,2,5:00,http://www.ufcstats.com/fight-details/e7861d4e2b29193f
UFC on FOX: Evans vs Davis,"January 28, 2012",Mike Russow vs. Jon Olav Einemo,Mike Russow,Jon Olav Einemo,Mike Russow,W/L,Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/c63a050af0692daf
UFC on FOX: Evans vs Davis,"January 28, 2012",Cub Swanson vs. George Roop,Cub Swanson,George Roop,Cub Swanson,W/L,Featherweight,,2,2:22,http://www.ufcstats.com/fight-details/ca263e46051261e2
UFC on FOX: Evans vs Davis,"January 28, 2012",Charles Oliveira vs. Eric Wisely,Charles Oliveira,Eric Wisely,Charles Oliveira,W/L,Featherweight,,1,1:43,http://www.ufcstats.com/fight-details/7a4e5bcd7336d203
UFC on FOX: Evans vs Davis,"January 28, 2012",Michael Johnson vs. Shane Roller,Michael Johnson,Shane Roller,Michael Johnson,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/e8a167bb84082832
UFC on FOX: Evans vs Davis,"January 28, 2012",Lavar Johnson vs. Joey Beltran,Lavar Johnson,Joey Beltran,Lavar Johnson,W/L,Heavyweight,,1,4:24,http://www.ufcstats.com/fight-details/fd230ba169b3f2b6
UFC on FOX: Evans vs Davis,"January 28, 2012",Chris Camozzi vs. Dustin Jacoby,Chris Camozzi,Dustin Jacoby,Chris Camozzi,W/L,Middleweight,,3,1:08,http://www.ufcstats.com/fight-details/7a37fd92b26d15c8
UFC on FX: Guillard vs Miller,"January 20, 2012",Jim Miller vs. Melvin Guillard,Jim Miller,Melvin Guillard,Jim Miller,W/L,Lightweight,,1,3:04,http://www.ufcstats.com/fight-details/90d50fb7e2bf789e
UFC on FX: Guillard vs Miller,"January 20, 2012",Josh Neer vs. Duane Ludwig,Josh Neer,Duane Ludwig,Josh Neer,W/L,Welterweight,,1,3:04,http://www.ufcstats.com/fight-details/d391ca8154bcf507
UFC on FX: Guillard vs Miller,"January 20, 2012",Mike Easton vs. Jared Papazian,Mike Easton,Jared Papazian,Mike Easton,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/77c1e127c1be9983
UFC on FX: Guillard vs Miller,"January 20, 2012",Pat Barry vs. Christian Morecraft,Pat Barry,Christian Morecraft,Pat Barry,W/L,Heavyweight,,1,3:38,http://www.ufcstats.com/fight-details/fc91f1e448f35797
UFC on FX: Guillard vs Miller,"January 20, 2012",Jorge Rivera vs. Eric Schafer,Jorge Rivera,Eric Schafer,Jorge Rivera,W/L,Middleweight,,2,1:31,http://www.ufcstats.com/fight-details/0071c5d16e6e07f6
UFC on FX: Guillard vs Miller,"January 20, 2012",Khabib Nurmagomedov vs. Kamal Shalorus,Khabib Nurmagomedov,Kamal Shalorus,Khabib Nurmagomedov,W/L,Lightweight,,3,2:08,http://www.ufcstats.com/fight-details/8360accf6f70ebc4
UFC on FX: Guillard vs Miller,"January 20, 2012",Charlie Brenneman vs. Daniel Roberts,Charlie Brenneman,Daniel Roberts,Charlie Brenneman,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/be7b9301e7c689c1
UFC on FX: Guillard vs Miller,"January 20, 2012",Fabricio Camoes vs. Tommy Hayden,Fabricio Camoes,Tommy Hayden,Fabricio Camoes,W/L,Lightweight,,1,4:03,http://www.ufcstats.com/fight-details/37e0251af7b18742
UFC on FX: Guillard vs Miller,"January 20, 2012",Daniel Pineda vs. Pat Schilling,Daniel Pineda,Pat Schilling,Daniel Pineda,W/L,Featherweight,,1,1:37,http://www.ufcstats.com/fight-details/f4bdf10856c1760e
UFC on FX: Guillard vs Miller,"January 20, 2012",Nick Denis vs. Joseph Sandoval,Nick Denis,Joseph Sandoval,Nick Denis,W/L,Bantamweight,,1,0:22,http://www.ufcstats.com/fight-details/26cdaf7cf575f656
UFC 142: Aldo vs Mendes,"January 14, 2012",Jose Aldo vs. Chad Mendes,Jose Aldo,Chad Mendes,Jose Aldo,W/L,Featherweight,,1,4:59,http://www.ufcstats.com/fight-details/9afcb091777f6a83
UFC 142: Aldo vs Mendes,"January 14, 2012",Vitor Belfort vs. Anthony Johnson,Vitor Belfort,Anthony Johnson,Vitor Belfort,W/L,Middleweight,,1,4:49,http://www.ufcstats.com/fight-details/50bdcb20286690ff
UFC 142: Aldo vs Mendes,"January 14, 2012",Rousimar Palhares vs. Mike Massenzio,Rousimar Palhares,Mike Massenzio,Rousimar Palhares,W/L,Middleweight,,1,1:03,http://www.ufcstats.com/fight-details/c715c165cb3469d2
UFC 142: Aldo vs Mendes,"January 14, 2012",Carlo Prater vs. Erick Silva,Carlo Prater,Erick Silva,Carlo Prater,W/L,Welterweight,DQ,1,0:29,http://www.ufcstats.com/fight-details/b2a91be41c3233cd
UFC 142: Aldo vs Mendes,"January 14, 2012",Edson Barboza vs. Terry Etim,Edson Barboza,Terry Etim,Edson Barboza,W/L,Lightweight,,3,2:02,http://www.ufcstats.com/fight-details/11e7f12ecb2d1597
UFC 142: Aldo vs Mendes,"January 14, 2012",Thiago Tavares vs. Sam Stout,Thiago Tavares,Sam Stout,Thiago Tavares,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/977e37adadd1b8ad
UFC 142: Aldo vs Mendes,"January 14, 2012",Gabriel Gonzaga vs. Ednaldo Oliveira,Gabriel Gonzaga,Ednaldo Oliveira,Gabriel Gonzaga,W/L,Heavyweight,,1,3:22,http://www.ufcstats.com/fight-details/0695d1f42b1550a2
UFC 142: Aldo vs Mendes,"January 14, 2012",Iuri Alcantara vs. Michihiro Omigawa,Iuri Alcantara,Michihiro Omigawa,Iuri Alcantara,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/0be68308b5d63a47
UFC 142: Aldo vs Mendes,"January 14, 2012",Mike Pyle vs. Ricardo Funch,Mike Pyle,Ricardo Funch,Mike Pyle,W/L,Welterweight,,1,1:22,http://www.ufcstats.com/fight-details/f126491f024c1563
UFC 142: Aldo vs Mendes,"January 14, 2012",Felipe Arantes vs. Antonio Carvalho,Felipe Arantes,Antonio Carvalho,Felipe Arantes,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/7bb603674999e675
UFC 141: Lesnar vs Overeem,"December 30, 2011",Alistair Overeem vs. Brock Lesnar,Alistair Overeem,Brock Lesnar,Alistair Overeem,W/L,Heavyweight,,1,2:26,http://www.ufcstats.com/fight-details/5c3325b7da3f7828
UFC 141: Lesnar vs Overeem,"December 30, 2011",Nate Diaz vs. Donald Cerrone,Nate Diaz,Donald Cerrone,Nate Diaz,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/d940ffe543c4e38b
UFC 141: Lesnar vs Overeem,"December 30, 2011",Johny Hendricks vs. Jon Fitch,Johny Hendricks,Jon Fitch,Johny Hendricks,W/L,Welterweight,,1,0:12,http://www.ufcstats.com/fight-details/b9508f47504ccc59
UFC 141: Lesnar vs Overeem,"December 30, 2011",Alexander Gustafsson vs. Vladimir Matyushenko,Alexander Gustafsson,Vladimir Matyushenko,Alexander Gustafsson,W/L,Light Heavyweight,,1,2:13,http://www.ufcstats.com/fight-details/607722017a9d7e22
UFC 141: Lesnar vs Overeem,"December 30, 2011",Jimy Hettes vs. Nam Phan,Jimy Hettes,Nam Phan,Jimy Hettes,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/eeef3df8adb8acc7
UFC 141: Lesnar vs Overeem,"December 30, 2011",Ross Pearson vs. Junior Assuncao,Ross Pearson,Junior Assuncao,Ross Pearson,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/434411f139e51760
UFC 141: Lesnar vs Overeem,"December 30, 2011",Danny Castillo vs. Anthony Njokuani,Danny Castillo,Anthony Njokuani,Danny Castillo,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/68137e9ff22d426b
UFC 141: Lesnar vs Overeem,"December 30, 2011",Dong Hyun Kim vs. Sean Pierson,Dong Hyun Kim,Sean Pierson,Dong Hyun Kim,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/972034fcd94ca83b
UFC 141: Lesnar vs Overeem,"December 30, 2011",Jacob Volkmann vs. Efrain Escudero,Jacob Volkmann,Efrain Escudero,Jacob Volkmann,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/46bea6d63ffe17e4
UFC 141: Lesnar vs Overeem,"December 30, 2011",Diego Nunes vs. Manvel Gamburyan,Diego Nunes,Manvel Gamburyan,Diego Nunes,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/2f715933d0626544
UFC 140: Jones vs Machida,"December 10, 2011",Jon Jones vs. Lyoto Machida,Jon Jones,Lyoto Machida,Jon Jones,W/L,Light Heavyweight,,2,4:26,http://www.ufcstats.com/fight-details/834968d130e1f0e9
UFC 140: Jones vs Machida,"December 10, 2011",Frank Mir vs. Antonio Rodrigo Nogueira,Frank Mir,Antonio Rodrigo Nogueira,Frank Mir,W/L,Heavyweight,,1,3:38,http://www.ufcstats.com/fight-details/92d0c39f0df77c7e
UFC 140: Jones vs Machida,"December 10, 2011",Rogerio Nogueira vs. Tito Ortiz,Rogerio Nogueira,Tito Ortiz,Rogerio Nogueira,W/L,Light Heavyweight,,1,3:15,http://www.ufcstats.com/fight-details/69d6d58d58cb81e3
UFC 140: Jones vs Machida,"December 10, 2011",Brian Ebersole vs. Claude Patrick,Brian Ebersole,Claude Patrick,Brian Ebersole,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/dbe53d31f4c1ccf7
UFC 140: Jones vs Machida,"December 10, 2011",Chan Sung Jung vs. Mark Hominick,Chan Sung Jung,Mark Hominick,Chan Sung Jung,W/L,Featherweight,,1,0:07,http://www.ufcstats.com/fight-details/8abe79e6d300b639
UFC 140: Jones vs Machida,"December 10, 2011",Igor Pokrajac vs. Krzysztof Soszynski,Igor Pokrajac,Krzysztof Soszynski,Igor Pokrajac,W/L,Light Heavyweight,,1,0:35,http://www.ufcstats.com/fight-details/e03ec6b24fca2386
UFC 140: Jones vs Machida,"December 10, 2011",Constantinos Philippou vs. Jared Hamman,Constantinos Philippou,Jared Hamman,Constantinos Philippou,W/L,Middleweight,,1,3:11,http://www.ufcstats.com/fight-details/76d18b94f580be6e
UFC 140: Jones vs Machida,"December 10, 2011",Dennis Hallman vs. John Makdessi,Dennis Hallman,John Makdessi,Dennis Hallman,W/L,Lightweight,,1,2:58,http://www.ufcstats.com/fight-details/fd0c847858bd346f
UFC 140: Jones vs Machida,"December 10, 2011",Yves Jabouin vs. Walel Watson,Yves Jabouin,Walel Watson,Yves Jabouin,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/fef109b9f26585b3
UFC 140: Jones vs Machida,"December 10, 2011",Mark Bocek vs. Nik Lentz,Mark Bocek,Nik Lentz,Mark Bocek,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/70995170c27c4143
UFC 140: Jones vs Machida,"December 10, 2011",Jake Hecht vs. Rich Attonito,Jake Hecht,Rich Attonito,Jake Hecht,W/L,Welterweight,,2,1:10,http://www.ufcstats.com/fight-details/d6d812269487071e
UFC 140: Jones vs Machida,"December 10, 2011",John Cholish vs. Mitch Clarke,John Cholish,Mitch Clarke,John Cholish,W/L,Lightweight,,2,4:36,http://www.ufcstats.com/fight-details/e094423979fc7c6a
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Michael Bisping vs. Jason Miller,Michael Bisping,Jason Miller,Michael Bisping,W/L,Middleweight,,3,3:34,http://www.ufcstats.com/fight-details/f182b13c6e07dfb1
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Diego Brandao vs. Dennis Bermudez,Diego Brandao,Dennis Bermudez,Diego Brandao,W/L,Featherweight,,1,4:51,http://www.ufcstats.com/fight-details/6e85d8d17c3eed58
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",John Dodson vs. TJ Dillashaw,John Dodson,TJ Dillashaw,John Dodson,W/L,Bantamweight,,1,1:54,http://www.ufcstats.com/fight-details/9a3908ab337c5f3f
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Tony Ferguson vs. Yves Edwards,Tony Ferguson,Yves Edwards,Tony Ferguson,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/381b2df85ac06615
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Johnny Bedford vs. Louis Gaudinot,Johnny Bedford,Louis Gaudinot,Johnny Bedford,W/L,Bantamweight,,3,1:58,http://www.ufcstats.com/fight-details/25783a9abbfee4fc
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Marcus Brimage vs. Stephen Bass,Marcus Brimage,Stephen Bass,Marcus Brimage,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/9821faf6a5d6fd0d
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",John Albert vs. Dustin Pague,John Albert,Dustin Pague,John Albert,W/L,Bantamweight,,1,1:09,http://www.ufcstats.com/fight-details/72481ce1897251cd
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Roland Delorme vs. Josh Ferguson,Roland Delorme,Josh Ferguson,Roland Delorme,W/L,Bantamweight,,3,0:22,http://www.ufcstats.com/fight-details/c302f24082239f82
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Steven Siler vs. Josh Clopton,Steven Siler,Josh Clopton,Steven Siler,W/L,Featherweight,,3,5:00,http://www.ufcstats.com/fight-details/21ebc940f3dfde82
The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011",Bryan Caraway vs. Dustin Neace,Bryan Caraway,Dustin Neace,Bryan Caraway,W/L,Featherweight,,2,3:38,http://www.ufcstats.com/fight-details/b28aad0fdc0b8cc0
UFC 139: Shogun vs Henderson,"November 19, 2011",Dan Henderson vs. Mauricio Rua,Dan Henderson,Mauricio Rua,Dan Henderson,W/L,Light Heavyweight,,5,5:00,http://www.ufcstats.com/fight-details/206db35805bb83dc
UFC 139: Shogun vs Henderson,"November 19, 2011",Wanderlei Silva vs. Cung Le,Wanderlei Silva,Cung Le,Wanderlei Silva,W/L,Middleweight,,2,4:49,http://www.ufcstats.com/fight-details/30c574f33700010a
UFC 139: Shogun vs Henderson,"November 19, 2011",Urijah Faber vs. Brian Bowles,Urijah Faber,Brian Bowles,Urijah Faber,W/L,Bantamweight,,2,1:27,http://www.ufcstats.com/fight-details/73fd4982ef7aae44
UFC 139: Shogun vs Henderson,"November 19, 2011",Martin Kampmann vs. Rick Story,Martin Kampmann,Rick Story,Martin Kampmann,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/89820fae001dd151
UFC 139: Shogun vs Henderson,"November 19, 2011",Stephan Bonnar vs. Kyle Kingsbury,Stephan Bonnar,Kyle Kingsbury,Stephan Bonnar,W/L,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/50ffbc85d3c50604
UFC 139: Shogun vs Henderson,"November 19, 2011",Ryan Bader vs. Jason Brilz,Ryan Bader,Jason Brilz,Ryan Bader,W/L,Light Heavyweight,,1,1:17,http://www.ufcstats.com/fight-details/2f5ced39b8208e46
UFC 139: Shogun vs Henderson,"November 19, 2011",Michael McDonald vs. Alex Soto,Michael McDonald,Alex Soto,Michael McDonald,W/L,Bantamweight,,1,0:56,http://www.ufcstats.com/fight-details/52f77a9f9eb66ab7
UFC 139: Shogun vs Henderson,"November 19, 2011",Chris Weidman vs. Tom Lawlor,Chris Weidman,Tom Lawlor,Chris Weidman,W/L,Middleweight,,1,2:07,http://www.ufcstats.com/fight-details/f754d17d5047d536
UFC 139: Shogun vs Henderson,"November 19, 2011",Gleison Tibau vs. Rafael Dos Anjos,Gleison Tibau,Rafael Dos Anjos,Gleison Tibau,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/a117805ab030b194
UFC 139: Shogun vs Henderson,"November 19, 2011",Miguel Torres vs. Nick Pace,Miguel Torres,Nick Pace,Miguel Torres,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/10f54096561f587d
UFC 139: Shogun vs Henderson,"November 19, 2011",Seth Baczynski vs. Matt Brown,Seth Baczynski,Matt Brown,Seth Baczynski,W/L,Welterweight,,2,0:42,http://www.ufcstats.com/fight-details/421842986f10851e
UFC 139: Shogun vs Henderson,"November 19, 2011",Danny Castillo vs. Shamar Bailey,Danny Castillo,Shamar Bailey,Danny Castillo,W/L,Lightweight,,1,4:52,http://www.ufcstats.com/fight-details/39e7bb2a0842b8a1
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Junior Dos Santos vs. Cain Velasquez,Junior Dos Santos,Cain Velasquez,Junior Dos Santos,W/L,Heavyweight,,1,1:04,http://www.ufcstats.com/fight-details/78294f5d5e0f2b13
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Benson Henderson vs. Clay Guida,Benson Henderson,Clay Guida,Benson Henderson,W/L,Lightweight,,3,5:00,http://www.ufcstats.com/fight-details/5254658d4e4126c9
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Dustin Poirier vs. Pablo Garza,Dustin Poirier,Pablo Garza,Dustin Poirier,W/L,Featherweight,,2,1:32,http://www.ufcstats.com/fight-details/db690563ae7fa070
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Ricardo Lamas vs. Cub Swanson,Ricardo Lamas,Cub Swanson,Ricardo Lamas,W/L,Featherweight,,2,2:16,http://www.ufcstats.com/fight-details/0f22781ab4635414
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",DaMarques Johnson vs. Clay Harvison,DaMarques Johnson,Clay Harvison,DaMarques Johnson,W/L,Welterweight,,1,1:34,http://www.ufcstats.com/fight-details/bc7743819590b193
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Darren Uyenoyama vs. Norifumi Yamamoto,Darren Uyenoyama,Norifumi Yamamoto,Darren Uyenoyama,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/f0666193c544be4a
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Mackens Semerzier vs. Robert Peralta,Mackens Semerzier,Robert Peralta,,D/D,Featherweight,Overturned,3,1:54,http://www.ufcstats.com/fight-details/8208afe1e52b02e9
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Alex Caceres vs. Cole Escovedo,Alex Caceres,Cole Escovedo,Alex Caceres,W/L,Bantamweight,,3,5:00,http://www.ufcstats.com/fight-details/9eed1b277c76f576
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Mike Pierce vs. Paul Bradley,Mike Pierce,Paul Bradley,Mike Pierce,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/42a353676554ecf2
UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011",Aaron Rosa vs. Matt Lucas,Aaron Rosa,Matt Lucas,Aaron Rosa,W/L,Light Heavyweight,,3,5:00,http://www.ufcstats.com/fight-details/48c6c45d9628bb79
UFC 138: Leben vs Munoz,"November 05, 2011",Mark Munoz vs. Chris Leben,Mark Munoz,Chris Leben,Mark Munoz,W/L,Middleweight,KO/TKO,2,5:00,http://www.ufcstats.com/fight-details/3fad8fd8b6e4465d
UFC 138: Leben vs Munoz,"November 05, 2011",Renan Barao vs. Brad Pickett,Renan Barao,Brad Pickett,Renan Barao,W/L,Bantamweight,,1,4:09,http://www.ufcstats.com/fight-details/3ca05de15ddd658b
UFC 138: Leben vs Munoz,"November 05, 2011",Thiago Alves vs. Papy Abedi,Thiago Alves,Papy Abedi,Thiago Alves,W/L,Welterweight,,1,3:32,http://www.ufcstats.com/fight-details/30d0cab706e43838
UFC 138: Leben vs Munoz,"November 05, 2011",Anthony Perosh vs. Cyrille Diabate,Anthony Perosh,Cyrille Diabate,Anthony Perosh,W/L,Light Heavyweight,,2,3:09,http://www.ufcstats.com/fight-details/da876a1ab4b8eb48
UFC 138: Leben vs Munoz,"November 05, 2011",Terry Etim vs. Edward Faaloloto,Terry Etim,Edward Faaloloto,Terry Etim,W/L,Lightweight,,1,0:17,http://www.ufcstats.com/fight-details/92030ef8b5796b0a
UFC 138: Leben vs Munoz,"November 05, 2011",John Maguire vs. Justin Edwards,John Maguire,Justin Edwards,John Maguire,W/L,Welterweight,,3,5:00,http://www.ufcstats.com/fight-details/e623355d7f897b92
